2980198	Protula dysteri
208845	Antirrhinum subcordatum
230729	Diplozoon nagibinae
2707103	Aechmea pernambucentris
1183231	Andreaea falcata
4160	Mimulus platycalyx
563640	Asterias subinermis
2585376	Hebeloma earlei
264545	Algoma amara
3051999	Mythimna unipuncta granulovirus A
287169	Acanthopneuste trochiloides claudiae
2074778	Dactylella multiformis
1318599	Dehalococcoidia bacterium DEH-J10
33769	Lactobacillus delbrueckii subsp. bulgaricus phage mv1
105535	Icterus graduacauda auduboni
3160823	Samektorquevirus hominid 17
29427	Methylobacterium lusitanum
354851	Goniurus zilpa
2054262	Luciliocline subspicata
147866	Indirana sp.2 FB-2000b
748886	Lumbricus sp. EW-ECO-0279
697101	Jungermannia aquilegia
1301421	Zeora fulgens
450394	Staphylococcus aureus subsp. aureus strain USA300_TCH959
866628	Legionella pneumophila serogroup 1 strain 130b
1208733	Semnopithecus entellus priam
1498944	Huea cerussata
2714190	Trypeta varipennis
2740251	Schizorrhina xanthopyga
3345212	Gagatemarchaeum stordalenia
631260	Symbiodinium sp. clade C7
1325517	Octavianina nigrescens
1619374	Busbeckea mitchellii
2902126	Jassus obsoletus
180573	Saracha auriculata
595952	Caulobothrium sp. LRP3916
2708194	Nidularium campoalegrensis
430625	Agropyron transbaicalense
417927	Poecilichthys jessiae
163682	Monsonia heliotropoides
575511	Coprinus subpurpureus
127433	Myodocarpus nervatus
1139490	Macrosoma tipulataDHJ01
77004	Asterolasia woombye
1343909	Chondrus sp. 1 KM-2013
1885762	Mundiphaedusa kyotoensis
1450200	Pisidium stewarti Preston, 1909
1376109	Eulechria hexasticta
2719504	Plasmopara viticola associated narnavirus 20
199084	Tinea trifasciella
1820904	Mastacembelus keithi
646479	Neotamias speciosus speciosus
386263	Plagiostachys pseudobreviramosa (nom. ined.)
464117	Melania hastata
114503	Hybopsis boucardi
384942	Vespertilio lucifugus lucifugus
1886989	Limnobia solitaria
2731572	Dysoxylum huntii
2733630	Citrobacter virus CR44b
2665917	Geopora herinkii
1662286	Marbled eel virus
76273	Monostoma capitellata
318567	Human enterovirus 84
1419868	Staphidium sessiliflorum
755238	Inocybe pintureaui
1399707	Distemon indicus
200375	Trochilus bicolor
1274926	Clarkcoma aff. bollonsi A KMN-2012
121036	unclassified Acidimicrobidae
709989	Zadontomerus floridana
2680560	Eois basinta
2833769	Oscillatoriales cyanobacterium BLCC-M123
473299	Lepidophanes indicus
2984665	Conyza spartioides
3109978	Nephthea sp. Coel. 34812-2035
2814626	Tetrahymena sp. nsp15
137271	Tilapia rostrata
2005698	Salmonella virus LSPA1
1560342	Acinetobacter baumannii Bacteriophage YMC13/03/R1238
451116	Libellula meridionalis
74051	Agellus
369015	Sisymbrium nanum
405816	Leioproctus (Reedapis)
1805700	Anabaena variabilis MBDU103
885511	Zonurus campbelli
2854946	Papilio phiale
81590	Asteromenia sp. Halipelt
2957723	Astyanax aff. paranae LIC-561
199693	Papilio philoxenus termessus
1399645	Biatora epixanthoides
3253740	Ophiura kinbergi
1570525	Bartsia sp. 140 SUC-2014
2959465	Scymnus seminulus
84927	Lisianthius caerulescens
399271	Pelmatochromis lateralis
870152	Hynobius sp. 2 (HC2)
75955	Sonchus plumieri
2517280	Viscum distichum
127448	Halochloa micracantha
267614	Philodendron sp. Barabe and Archambault 184
797303	Natrinema pellirubrum JCM 10476
41952	Arctic squirrel hepatitis virus
2884803	Sagraea berteroi
340547	Diaspis cocois
626739	Conferva melagonium
1400188	Malus arnoldiana
3052585	Tomato spotted wilt virus
1114873	Flavobacterium spartani
173341	Scomberoides commersonianus
2518620	Nanopelagicus sp.
521707	Nirripirti verrucosus
1444	Bacillus thuringiensis tenebrionis
722824	Rhipsalis pulvinigera
1306920	Prinia burnesii
2893816	Eupsychortyx decoratus
311400	Pyrococcus kodadaraensis (sic)
48850	Myrmecophaga tetradactyla
34222	Senecio atropurpureus
414975	Chamaeleo carpenteri
5184	Rhizoscyphus monotropae
515028	Influenza A virus (A/Human/VICTORIA/2/2003(H3N2))
2757924	Nephrodium hopeanum
2793797	Lemonias calvus
1719403	Buccinum sepimentum
2744570	Pseudocercospora sp. KACC 47650
3078810	filamentous cyanobacterium FACHB-3577
345810	Ziziphus mistol
367459	Clostridium difficile QCD-32g58
597188	Trigona bipunctata limae
303024	Puntius fasciatus2
1429272	Lycomorpha coccinea
1708620	Cupreoboletus poikilochromus
3244405	Amnicola negropontina
173947	Trichoderma novazelandiae
742030	'Salinisphaerales'
253801	Phymatodes laciniata
796899	Phyllanthus talbotii
2020882	Peziza calycioides
1445855	Platypeza boletina
105614	Acropora brueggemanni
207318	Taurantha ophioglossa
521003	Collinsella intestinalis RCA56-68
74644	Rosa wardii
185628	Mesoanguina pharangii
1779754	Syringa oblata x Syringa vulgaris
1793838	Petalochilus varigatus
1405589	Hypoponera MAS004
1835316	Polysphincta nielseni
1619391	Charlwoodia congesta
1193207	Chalcis nigra
2582746	Bilimbia microdiscus
2652724	Exaiptasia pallida
3151036	Garrulax vassali
1157377	Enterococcus faecalis UAA943
99480	Tetrasphaera australiensis
1001603	Leptospira interrogans serovar Copenhageni strain Fiocruz R154
2304604	Cyanobacteria bacterium CCMR0082
2081909	Microcystis marina
1217205	Malus x atrosanguinea x Malus pumila
1278930	Austrotyphlops nigrescens
700848	Gonomyia (Gonomyia) subcinerea
1049036	Wolbachia endosymbiont of Meteorus
1785970	Gelidium rectangulare
1885792	Clausilia thaumatopoma
3440528	Tulosesus
449844	Acrostichum moorei
472732	Asterochloris photobiont 158
226481	Grimmia calyptrata
3047168	Archimediella maculata
2831036	Pantoea bituminis
3135871	Apaustus anomoeus
1542322	Cordyline baueri
867738	Ectocarpus sp. CCAP1310/52
1772069	Linaria fragilis
666112	Enicognathus joberti
238880	Cystignathus gracilis
2583733	Passalus furcilabris
448933	Eleutherodactylus venancioi
586547	Coccidium metchnikovi
2855042	Papilio ariarathes
2065810	Succinea retusa
1516544	Arthropoda sp. JGP0514
460770	Alseodaphne hainanensis
1376591	Argyris apollinaria
316378	Apogonichthys isostigma
448447	Euhyas glaucoreia
1908221	Rhizochromulina sp. RCC 4436
1098491	Eragisa sabulosaDHJ02
2164159	Tetramorium caespitum var. fusciclavum
1860053	Myrothecium brachysporum
2560948	Noctua tetra
42051	Briza capensis
938396	Exocoetus mento
2893771	Hosackia juncea
2790298	Polyalthia amoena
153965	Arthrospira maxima FACHB-438
441179	Blumea purpurea DC.
2749911	Pseudictyota dubium
1937923	Cambarus rathbunae
2876702	Gnophos creperaria
2511151	Ralfsiacean_GWS3 sp._1MP
190359	Geometra imitaria
2727672	Gelechia portosanctana
2893167	Isotricha sp. YZhang-2021a
97346	'Aeromonas guangheii'
184660	Eurhynchium vagans
613950	Paratrechina myops
1658240	Stenella musae
1384026	Tryphane grignensis
1370797	Capua tripselia
1810862	Scymnus (Pullus) latifolius
191047	Phialocephala fluminis
3085868	Cassia capensis
454374	Nectophryne everetti
608056	Gyrodactylus salvelini
118377	Fucus floresii
166754	Gobioides rubicundus
875043	Pararheinheimera tilapiae
41164	Oncorhynchus rhodurus
214607	Cyrtandreae
528022	Melastoma normale
3043638	Chrysso octomaculata
458125	Touit purpurata
212701	Andira araroba
2043543	Pycnarmon tylostegalis
2082558	Lyomyces caerulescens
2757917	Dryopteris trichopoda
1358933	Hygrocybe berkeleyi
2169986	Barley yellow dwarf virus PAV
115981	Salmonella montevideo
270690	Influenza B virus (strain B/Hong Kong/330/2001 egg adapted)
1373403	Chezala absona
387208	Influenza A virus (A/duck/Ireland/113/83(H5N8))
1737406	Tissierellaceae Wu et al. 2020
2500558	Enterococcus phage vB_EfaS_EF1TV
1170635	Carabus (Mesocarabus) riffensis
2529260	Chlorotocus spinicauda
940265	Acetobacter pasteurianus subsp. pasteurianus LMD 22.1
1140801	Epiconcana polyleuca
1376588	Luxiaria perichila
686879	Candidatus Pelagibacter ubique strain HIMB4
2211322	Moneuptychia paeon
2570924	Mabuia ansorgii
580045	Lasallia caeonshanensis
397041	Stylocellus sp. MCZ DNA101489
310671	Rana quadrana [unjustified emendation]
1718252	Echinolaena minarum
2768240	Coelorhynchus hexafasciatus
1465330	Eugenia xerophytica
946466	Chroococcidiopsis sp. AH 4
1769434	Stegophilus maculatus
1278299	Acholeplasma multilocale PN525
164596	Tetrabothrius polypteri
2707473	Molina nitida
38117	Eriococcus confusus
37700	Pigeon pea witches'-broom mycoplasma-like organism
338969	Rhodoferax ferrireducens ATCC BAA-621
912978	Tritonium viridulum
2806769	Scirpus equitans
1487353	Pyrgoma anglicum
3359602	Abudefduf leucozonus
123908	Genista gasparrini
2879143	Hebius beddomei
329921	Lepidiolamprologus sp. 'meeli-boulengeri'
3238344	Isothecium prolixum
3402491	Thersilochus minutus
2509286	Millipede wumivirus
186642	Ornithogalum stripe mosaic virus
1596519	Coleoptera sp. NZAC03013532
2689415	Mylabris pertinax
1906927	Trochus argyrostomus
462731	Influenza A virus (A/Lisboa/34/2005(H3))
338579	Oplismenus crus-pavonis
309803	Thermotoga neapolitana JCM 10099
1108868	Amyna amplificansDHJ01
1581557	Methylopumilus planktonicus
527655	Greenidea heeri
2082837	fungal sp. CBS125826
100801	Avenula pratensis subsp. lusitanica
886905	Scleroptila whytei
2502097	Lutzia (Metalutzia) chiangmaiensis
2843401	Arv1virus
888063	Enterobacter hormaechei strain ATCC 49162
2053176	Mygale plumipes
557815	Lepisesia vega
297900	Termes pulsatorium
313561	Geonoma chelidoneura
337374	Erodium cheilanthifolium
349646	Caranx platessa
1147153	Enterobacteria phage mEpX1
2855021	Esthemopsis aeolia
2963428	Tyromyces nivosellus
1003465	Sapovirus Hu/SV/Tokyo/09-200/2009/JPN
1186356	Styrax spB1
270028	Cithaerias aurorina
541188	Rhodactis carlgreni
1648954	Lecanora intercedens
2516472	Didymocarpus platypus
2987336	Eurhopalus nigronitidum
387116	Fordinae
2565840	Tibicen resh
110585	Bionectria sesquicillii
3083598	Patagonium renjifoanum
399296	Kellia ferruginosa
2864584	Calamus korthalsii
1341646	Mycobacterium septicum DSM 44393
1277844	Mulinum echegarayi
167214	Henotesia fuliginosa
991838	Cheilanthes hastata
1219061	Vibrio vulnificus ATCC 27562 = NBRC 15645
796244	Thomasia californiensis
198386	Exacum zeylanicum var. pallidum
122366	Ampullariella kinshanensis
983578	Madrepora lactuca
1204728	Paenibacillus provencensis strain 4401170
348688	Potosia brevitarsis
586069	Collema tenax
1918525	Cellulophaga virus Cba172
1109752	Erigone atro-tibialis
2915645	Epilobium angustifolium subsp. circumvagum
656674	Henckelia corrugata
36722	Mustela zibellina
681765	Messaras woodfordi
556940	Cardiospermum halicacabum var. microcarpum
173866	Dryopteris oligocarpa
91244	Conyza floribunda
2054250	Gnaphalium concinnum
1698953	Ebo sp. 1-GAB
216764	Thalassiosira sp. CCMP 1281
514684	Influenza A virus (A/Human/NIIGATA/95/2004(H3N2))
353212	Mammalian virus group
1108811	Pelecanus occidentalis thagus
713824	Spargania Janzen01
1907873	Scabiosa laevigata
2337905	Lipeurus albus
1200265	Notocotylus quinqueseriale
2610772	Alysidiella suttonii
2823061	Triplophysa sp. ChR2 SWU632
82029	Ornithogalum brachystylum
201383	Leptophis taeniata
2855152	Mesosemia axilla
2894491	Paragynoxys venezuela
655592	Oryzomys lamia
1351752	Phaeosphaeria avenaria (G.F. Weber) O.E. Erikss., 1967
509013	Bauhinia outimouta
2868420	Ommata peruviensis
913847	Lactococcus garvieae str. 8831
1089110	Mycobacteriophage Akoma
190976	Methanocatella woesei
1582497	Amphiperas traillii
2563348	Trichomycterus balios
1609012	Acarospora veronensis f. insolata
1827351	Cyathostoma (Hovorkonema) americana
2927609	Xyleborus granulicauda
560675	Cortinarius pini
94951	Sparus dentex
1123229	Rhizobiales bacterium YIM YD3
3966	Viscum domingense
1138216	Actinobunus sp. DNA105268-1
281418	Isotoma tshernovi
35956	Sempervivum spathulatum
121485	Paliavana schiffneri
1208334	Rana tenuoplicata
2579876	Culicella litorea
607023	Cyphomyrmex olitor
1200297	Sphaerodes pseudofimicola
64461	Walleye epidermal hyperplasia virus type 2
564419	Chlamydia trachomatis str. 70s
1352968	Fusarium sp. FSSC 12a
236018	Ceratina (Ceratinidia) okinawana
514142	Influenza A virus (A/Human/CHIBA/113/2003(H3N2))
353954	Arrabidaea spicata
1002831	Nostoc sp. LCRNK.5
815087	Acari sp. BOLD:AAH6620
2799614	Fidicina aquila
436797	Megaclinium falcatum
1647896	Gomphia congesta
2497800	Coturnix ypsilophorus
2911334	Diphascon bullatum
171249	Citrus x limonia
1603925	Cicindela (Cosmodela) duponti duponti
2765400	Lyconotus
2049949	Belgrandiella zaschevi
1269552	Apanteles Rodriguez268
462864	Jesogammarus (Annanogammarus) debilis
149621	Sweetia subelegans
476288	Oligotoma gurneyi
83201	Vibrio cholerae filamentous bacteriophage fs-2
881481	Cymus franciscanus
1123014	beta proteobacterium KMU-BP-5
117071	Agaricus tylicolor
1113373	Neritos drucei
1248178	Discella anomala
996500	Chenolea dinteri
2974472	Sphaeria colliculosa
241756	Capsicum praetermissum
2817358	Cryptolechia similifloralis
74457	Athene leucopsis
3126739	Ophites gammiei
187235	Sphaeria leptostyla
3043804	Nectria apocyni
2742988	Leptacinus nilamburensis
130726	Erianthus sp. clone SES 288
488837	Hippothoa bathamae
1770906	Cyphon sp. CNFNR3438-14
2923129	Campoplex bicoloripes
289280	Ammobiota
644164	Neoceratium arietinum
3115165	Helix maackii
1370783	Mesopempta heliopsamma
1032814	Astrosporina capucina
927655	Corynebacterium bovis DSM 20582
113415	Carthamus hispanicus subsp. macrocephalus
205725	Scilla natalensis
1134346	Dendroica petechia paraguanae
1139468	limaBioLep01 BioLep02
2779694	Jungermannia fragrans
272087	Dodecatheon jeffreyi var. redolens
1536717	Microchaetaceae cyanobacterium CCIBt 3318
645991	Syntrophobotulus glycolicus str. DSM 8271
1729747	Ipomoea discoidesperma
305	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996
2304468	Philautus cuspis
57962	Candidatus Phlomobacter
1084583	Aquamonas sp. enrichment culture clone f224
1167305	TGP tobamovirus 1
1194152	Salmonella enterica subsp. enterica serovar Manhattan strain CFSAN001078
1884781	Bothroponera sp. USNM01124371
2024192	Helix daghestana
2499874	Aliinostoc constrictum SA30
1103438	noctBioLep01 BioLep638
1294644	Albidiferax sp. DS-7PS-11
588183	Influenza A virus (A/chicken/Hidalgo/28159-460/95 (H5N2))
1334878	Pangonia violacea
2337810	Meta reticuloides
573516	Maianthemum gongshanensis
1213677	Trygon pastinaca marmorata
3113274	Chaetosphaeria tubulicollaris
1143054	Atheta algophila
117992	Conus (Lautoconus) ventricosus
1516805	Arthropoda sp. JGP0792
706297	Cardiastethus pilosus
308356	Babesia sp. Kashi2
507406	Terminalia erythrophylla
29179	Milioliina
718255	Roseburia intestinalis strain XB6B4
2496367	Trypanosoma sp. ex Niviventer confucianus
359465	Psilocephala costata
1249602	Portieria hornemannii SP3
945852	Bradyrhizobium sp. R46206
389061	Zygiella xnotata
665027	Pseudomonas syringae pv. aesculi strain NCPPB 3681
448495	Euhyas symingtoni
1005995	Tatumella ptyseos str. ATCC 33301
1423830	Lactobacillus paracasei subsp. tolerans DSM 20258
377247	Cheilanthes grevilleoides
2614487	Dianthus creticus
1594466	Allium schoenoprasum subsp. schoenoprasum var. alvarense
1610598	Miletus horsfieldi
283102	Chaetocarpus castanocarpus
396697	Pemphigus (Pemphigus) borealis
410253	Haemophilus influenzae str. PittFF
1779497	Stichotrichia sp. 1 gPFEU4
3361118	Spicara axillaris
187260	Melanconis spodiaea
597044	Trigona araujoi
392546	Polynemus plebeius
1080037	Lamium aleppicum
256678	marine heliozoan TCS-2002
1142990	Thelephora badia
587537	Aster minimus
1884714	Rhizoclonium umbraticum
332136	Nannizzia cookiella
355514	Atherinopsis tenuis
3366673	Pholiotina rufidispora T. Bau & H. B. Song, 2024
11100	Bovine viral diarrhea virus NADL
156481	Calophyllum edule
1069530	Candidatus Burkholderia schumannianae" Lemaire et al. 2012
53325	Ocypode tridens
327063	Eutermes eucalypti
235265	Myxococcus xanthus bacteriophage Mx9
2734389	Yerba mate chlorosis-associated cytorhabdovirus
1490255	Tetranychus schizopus
1430301	Linaria benitoi
415032	Pipra pipra
1371400	Sciaphila conjunctana
2953169	Phlomis franchetiana
1159613	Cronobacter muytjensii 05CHPL67
424169	Lamprocystis lissa
3352860	Brama parrae
1210908	Halogranum salarium str. B-1
1121426	Desulfotomaculum geothermicum DSM 3669
1340012	Stereocaulon quisquiliare
354419	Nemastylis latifolia
2028557	Chrotomys littoralis
108115	Panopeus angustifrons
120095	Bacillus sp. LMG-19411
1518589	Biatora botryosa
679161	Captivus
2081491	Pavlova lutheri
1032892	Mycobacterium virus Heldan
16681	Drosera spathulata
455022	Sporobolomyces sp. CBS 10199
137031	Labeobarbus ethiopicus
466501	Sclerochlamys brachyptera
1301425	Caloplaca persimilis
1548417	Pigeon adenovirus A
815079	Acari sp. BOLD:AAH6612
1920613	Ancillaria hilgendorfi
1817403	Hypsiboas diabolicus
71074	Arida parviflora
903952	Francolinus coqui hubbardi
1763961	Fabriciella ampliforceps
174085	Asterochloris photobiont MN156
385521	Osmunda cervina
1190447	Oreinotinus undulatus
1648942	Hysterothylacium sp. XII-339-1
274621	Abrornis armandii
1233527	Ocellularia alborosella
2419768	Clupanodon manmina
111306	Cobitis aurata vallachica
436265	Influenza A virus (A/turkey/Beit Herut/1267/03(H9N2))
1121090	Bacillus fordii DSM 16014
52884	Peltidea malacea
480158	Fucus decurrens
156466	Havetia flavida
1888450	Orthocentrus callidulus
880175	Parochlus cf. araucanus NZ08-8_pod2
1503466	Liocassis emarginatus
260628	Geoemyda depressa
2249504	Gerbatha granitalis
1836625	Diaporthe sp. UFMGCB9762
1916649	Gnomoniella idaeicola
2874355	Somatidia ptinoides
82106	Taeniolella boppi
1412504	Salmonella enterica subsp. enterica serovar Enteritidis str. 09-077217-1A
1143095	Omalium nigrum
1424209	Dendromys melanotis
761130	Petrobacter sp. enrichment culture clone SEQ20_1Aclone_AER
2516906	Fusinus retiarius
388839	Fistulinella nivea
1384867	Pontania varia
2045068	Human rhinovirus C24
61553	Funaria apophysata
1660360	Trox youngai
52406	Unio subtentus
1516605	Arthropoda sp. JGP0576
1671682	Apotomorrhamphus heteroglymmoides
2603	Plasmid pMM5-5
2039410	Boarmia melanosticta
440965	Ruellia hirsuto-glandulosa
10281	Molluscum contagiosum virus subtype II MCV II
294363	Bacteriophage 020324
1973059	Lactarius cf. volemus
2714100	Trachydium napiferum
3370481	Blarinella griselda
12262	red clover mottle virus RCMV
408133	Stipa sareptana var. krylovii
10804	Adeno-associated virus - 2
1031599	Macrojoppa latipennis
749922	Amygdalus scoparia
3163043	Gloiocladia sp. 2 Mage
3369516	Reutera pastinacifolia
330078	Aphelandra rosulata
1436734	Anguilla anguilla x A. rostrata
152538	Blennius galerita
1481228	Celaena agrotina
94875	Lampropeltis agalma
2338550	Strix thomensis
379209	Baccharis neriifolia
28077	Azospirillum amazonense Magalhaes et al. 1984
754503	Mycoplasma hyopneumoniae str. 7422
224492	Hydroporus clarkii
2485350	Plectranthus exilis
2917246	Munida stimpsoni
458517	Pseudaxinella zeai
258733	Canthium parasiebenlistii
1198226	Grayella cyathophora
1086399	Hydnellum aurantiacum-Form 3
1490282	Protostrongylus capreoli
178662	Pseudopteryxia longiloba
3104428	Canarium fusiforme
323398	Eluma
47769	Cerastes persicus
71714	Coprinus luteocephalus
1619513	Lyonsia largiflorens
2020719	Echinophora caspica
2006174	Pbunavirus pv141
760527	Ferroplasmataceae archaeon WS
885022	Erythrophyllastrum andinum
1475107	Amoora malaccensis
880100	Bruchus obscurus var. skaifei
496820	Cerithidea alata (Philippi, 1849)
2650842	Stictia chilensis
391713	Saxicola cypriaca
107021	Anser canagica (Sevastianov, 1802)
163085	Capraria rigida
370557	Bacteriophage 9429.2
71628	Pinus strobus var. chiapensis
1086385	Calodon putidus
697686	Urginea congesta
66375	Actinosporangium violaceum corrig. Krasil'nikov and Yuan 1961 (Approved Lists 1980)
1149276	Platycarabus depressus depressus
513943	Influenza A Virus (A/Human/Washington/WA-04V-2240/2004(H3N2))
291690	Erynnis lindseyi
925746	Norovirus Hu/GII.4/Teralba/NSW881Z/2009/AU
501340	Thermococcoides shengliensis
1525817	Mischobulbum cordifolium
1484955	unclassified Bulgariaceae
143281	Canis nubilus baileyi
2691307	Anthrax patula
1227418	Glomeromycota sp. OTU12 DJMC-2012
2231595	Halcyon sordidus
354864	Hesperia fidicula
710580	Syssphinx molinaDHJ03
3096846	Cobalus vitellina
397021	Siro eratoae
1492771	Loktanella variabilis
3370480	Mormopterus ridei
40823	Grus pratensis
904349	Carychium cf. pessimum AMW-2010
1315211	Pseudarcobacter aquimarinus corrig. (Levican et al. 2015) Perez-Cataluna et al. 2019
1075071	Campylobacter coli str. RM4808
1172199	Staphylococcus aureus subsp. aureus str. CK37
3352831	Semicossyphus darwini
1239140	Vitis pagnuccii
8319	Pleurodeles waltlii
354243	Mycobacterium kumamotoense
7973	Catostomus bubalus
2753955	Hesperia viator
2838164	Chirita cycnostyla
1523550	Typhlogarra widdowsoni
1087448	Exiguobacterium antarcticum strain B7
361092	Dictyostelium multistipes
1075066	Campylobacter coli str. RM1533
2217809	Trichalus sp. UPOL A01451
269709	Methylomicrobium kenyense
1457640	Echinoplaca heterella
75898	Anas oxyptera
713839	Zera hostaDHJ02
225314	Emarginula foveolata fujitai
1188149	Phryganea fenestratus
3015422	Myrica pringlei
424474	Pallenopsis (Bathypallenopsis)
98698	Senecio montereyanus
191748	Pseudacidia circumvaga
645221	Arenaria aculeata
1306592	Ulothrix gigas
1385854	Nostoc muscorum LUCC 026
49996	Daphnandra aromatica
71886	Nematoctonus
131602	Arhopalus suturalis
2906526	Nola shin
254879	Penicillium chrysogenum complex C8.12
2071717	Influenza A virus (A/swine/Minnesota/IRD-A01785382/2017(H1N1))
2967279	Retepora atlantica
2202124	Dipsas ochraceus
912973	Tritonium angasi
1244861	Paecilomyces sp. UFGD_NBt04
2478898	Antrodiella zonata
3097461	unclassified Humimicrobium
544672	Aubrya gabonensis
437850	Influenza A virus (A/Human/SINGAPORE/1/2004(H3N2))
454520	Salsola abarghuensis
2572209	Papilio rurik
215408	Melambaphes zebra
243161	Chlamydia trachomatis MoPn strain Nigg
1229493	Vibrio owensii ACM 5300
110076	Amolops chapaensis
1891476	Triticum boreale
3358579	Pristipoma chalceum
2069439	Protodendron bruuni
983138	Unio aucklandicus
2578679	Dexia eques
2744332	Pseudocrocodilicola georgiana
288810	Apis (Megapis) dorsata binghami
3073176	Dolichospermum longicellulare (Pankow, 1965) Wacklin, Hoffmann & Komarek, 2009
2736726	Bulla inculta
767281	Cactogorgia simpsoni
3417484	Myorhina horii
50680	Laphrinae
572784	Boarmia imitata
1128251	Peperomia Jorge114
861561	Vallota speciosa virus - Narcissus/AUS/2008
2066964	Cryptococcus aff. amylolyticus AS 2.2439
1496470	Syneda hastingsii
184665	Amblystegium macilentum
172629	Parmelia tiliacea
2993336	Gymnochaeta goniata
225115	Swartzia jororii
301825	Paludina porrecta
190358	Chlorissa etruscaria
1219404	Human rhinovirus C17
507505	Phrynocephalus hongyuanensis
1114840	Orthosia kunthii
1158604	Enterococcus villorum EnGen0278
93376	Armandia mansfieldi
439604	Murex babylonius
1869147	Merops corniculatus corniculatus
1955499	Entomophthora porteri
2676452	Calyptogena laubieri ssp. 'CM-2 M'
336159	Lemaireocereus montanus
523829	Salmonella enterica subsp. enterica serovar Paratyphi B strain ATCC BAA-1585
433399	Axyrias harringtoni
245148	Balsamina javensis
515477	Cyclotella scotica
666459	Hydaticus luczonicus
1370929	Hydrusa hyalota
74131	Zeus scalaris
27358	Chaetomium coccodes
1663046	Atrichum anomalum
1102693	elachJanzen01 Janzen726
3246926	Hazuregyra watanabei
1228295	Influenza A virus (A/Tottori/TT082/2009(H1N1))
1111997	Voluta brasiliana
419332	Arius multiradiatus
694953	Pompiliodes
185908	Human rhinovirus A40
1913109	Vibrio phage pVa-5
2864966	Leistus (Evanoleistus) birmanicus
3246591	Helix acuta
165747	Picus mixtus
73614	Lycopodium sieboldii
227461	Aspidonectes emoryi
1516623	Arthropoda sp. JGP0602
1051662	Rhodococcus fascians strain A44A
459497	Henosepilachna vigintioctomaculata subsp. coalescens
1123383	Thermotoga elfii NBRC 107921
1081094	Legionella pneumophila subsp. pneumophila Hextuple_2q
103432	Bufo oblongus danatensis
656338	Kosopoljanskia turkestanica
583380	Dihammus formosanus
2074840	Chaetomium piluliferoides
30184	Pseudoregma koshuensis
1031535	Helicobacter pylori str. SS1_190
413020	Mytilus areolatus
2740255	Diaphonia mniszechi
112296	Cynips amerinae
258552	Sericocalyx schomburgkii
2055884	Rhathymus acutiventris
172788	uncultured chloroplast
428189	Campanula ptarmicaefolia
2895568	Rhizobium sp. E2-1
3382970	Centranthus longiflorus subsp. kellereri
571810	Mulleria echinites
1906661	Gullanella
1597738	Staphylinidae sp. NZAC03014277
1656685	Nabis flavomarginatus
2913886	Scarus vaigiensis
170471	Neckera fuscescens
2720809	Alangreenwoodia
62764	Truxalinae
3368969	Ampullaceana cf. dipkunensis AK-2022
1469147	Collinia oregonensis
593201	Influenza A virus (A/northern shoveler/Alaska/16/2007(H4N6))
1904426	Uromyces graminicola
282006	Vacciniina morgianus
81370	Zeus guttatus
124872	Erythroxylum zuluense
2874592	Nostoc sp. CENA514
1955692	Pileopsis cytherae
38642	Antrophyum minimum Baker
2100136	Potosia cuprea ignicollis
1399205	Eulota kiusiuensis var. oshimana
1446217	Tachydromia politus
2698429	Athelopsis galzinii
271848	Burkholderia thailandensis ATCC 700388
548166	Trygonorrhina fasciata guanerius
1803800	Rhodymenia corallicola
2725247	Sarcodia sp. 1Aus
1289978	Macrogastra (Pyrostoma) plicatula
31531	Vaccinia virus (strain L-IPV)
1315332	Cheirodon kriegi
509504	Neohesperilla
1142020	Santolina chamaecyparissus var. etrusca
512183	Pupa cadica
715225	Paenibacillus vortex strain V453
599869	Ganesella ferruginea
198657	Aspidotheliaceae
911665	Escherichia coli strain 20B05
8863	Anas coscoroba
3002692	Clea cambojiensis
155356	Metromenus fugitivus
8884	Anas jamaicensis
2803838	Forficula borealis
114232	Filaria lacrymalis
3150541	Pseudalaemon fremantlii
798347	Monecphora reducta
985574	Scyphogyne remota
1167565	Terebra stylata
2763416	Tambja tentaculata
2820869	Helix granomalleata
39014	African swine fever virus strain E-70 / isolate MS44
3106394	unclassified Candidatus Firestonebacteria
1371911	Peltophora osteochroa
180587	honeysuckle infecting geminivirus
63158	Archocentrus nigrofasciatus-si
63402	Gymnoascus gypseus
32604	Human herpes virus 6B
691248	Aria yuana
1720631	Sciara nitidicollis
2761212	Boronia baeckeacea subsp. patula
395816	Bicolletes rufiventris
1346245	Condylostoma sp. 1-CXR08040802
398608	Onychohydrus (Sternhydrus)
449373	Muscicapa caledonica
2964684	Phalaena labecula
2846061	Rhodococcus virus Sleepyhead
157842	Desulfomusa hansenii
3034456	Mertensia gracilis
3440274	Axius habereri
39441	Methanobinarius arboriphilus
58710	Leontopithecus rosalia chrysopygus
342585	Gracilinanus kalinowskii
1674002	Rhynchopyle havilandii
2968126	Paludinella pupula
223065	Pachycereus lepidanthus
763662	Leptoplax emarginata
1125972	Amycolatopsis alba str. DSM 44262
1587007	Ancistronycha cyanipennis
1260763	Paraplacodium alphoplacum
253137	Austrophasma rawsonvillensis
547581	Anthocharis insularis
1291184	Aeolidiella saldanhensis
469955	Rheedia macrophylla
1963278	Proctoporus vietus
273088	Zeora wimmeriana
1142735	Lasiocampidae sp. DHJ-2012-11
2687219	Phlebotomus anthophorus
